9.415000	1.000000
9.537000	1.000000
9.662000	1.000000
9.786000	1.000000
9.911000	1.000000
10.036000	1.000000
10.160000	1.000000
10.286000	1.000000
10.411000	1.000000
10.537000	1.000000
10.668000	1.000000
10.786000	1.000000
10.911000	1.000000
11.036000	1.000000
11.161000	1.000000
11.286000	1.000000
11.411000	1.000000
11.535000	1.000000
11.662000	1.000000
11.786000	1.000000
11.912000	1.000000
12.036000	1.000000
12.162000	1.000000
12.287000	1.000000
12.411000	1.000000
12.536000	1.000000
12.662000	1.000000
12.786000	1.000000
12.910000	1.000000
13.036000	1.000000
13.161000	1.000000
13.287000	1.000000
13.411000	1.000000
13.536000	1.000000
13.662000	1.000000
13.786000	1.000000
13.911000	1.000000
14.036000	1.000000
14.162000	1.000000
14.286000	1.000000
14.410000	1.000000
14.536000	1.000000
14.662000	1.000000
14.786000	1.000000
14.911000	1.000000
15.036000	1.000000
15.162000	1.000000
15.286000	1.000000
15.411000	1.000000
15.536000	1.000000
15.662000	1.000000
15.785000	1.000000
15.912000	1.000000
16.036000	1.000000
16.162000	1.000000
16.286000	1.000000
16.411000	1.000000
16.536000	1.000000
16.661000	1.000000
16.787000	1.000000
16.911000	1.000000
17.037000	1.000000
17.175000	1.000000
17.286000	1.000000
17.411000	1.000000
17.536000	1.000000
17.662000	1.000000
17.787000	1.000000
17.911000	1.000000
18.036000	1.000000
18.162000	1.000000
18.288000	1.000000
18.411000	1.000000
18.536000	1.000000
18.661000	1.000000
18.786000	1.000000
18.911000	1.000000
19.036000	1.000000
19.162000	1.000000
19.286000	1.000000
19.412000	1.000000
19.536000	1.000000
19.687000	1.000000
19.793000	1.000000
19.912000	1.000000
20.036000	1.000000
20.161000	1.000000
20.290000	1.000000
20.411000	1.000000
20.536000	1.000000
20.677000	1.000000
20.787000	1.000000
20.911000	1.000000
21.036000	1.000000
21.162000	1.000000
21.286000	1.000000
21.411000	1.000000
21.535000	1.000000
21.661000	1.000000
21.786000	1.000000
21.912000	1.000000
22.038000	1.000000
22.185000	1.000000
22.287000	1.000000
22.411000	1.000000
22.537000	1.000000
22.662000	1.000000
22.786000	1.000000
22.910000	1.000000
23.037000	1.000000
23.175000	1.000000
23.286000	1.000000
23.411000	1.000000
23.537000	1.000000
23.662000	1.000000
23.786000	1.000000
23.911000	1.000000
24.036000	1.000000
24.161000	1.000000
24.287000	1.000000
24.420000	1.000000
24.538000	1.000000
24.661000	1.000000
24.786000	1.000000
24.911000	1.000000
25.036000	1.000000
25.161000	1.000000
25.286000	1.000000
25.411000	1.000000
25.537000	1.000000
25.662000	1.000000
25.785000	1.000000
25.911000	1.000000
26.039000	1.000000
26.162000	1.000000
26.286000	1.000000
26.411000	1.000000
26.536000	1.000000
26.674000	1.000000
26.786000	1.000000
26.912000	1.000000
27.036000	1.000000
27.175000	1.000000
27.286000	1.000000
27.412000	1.000000
27.536000	1.000000
27.661000	1.000000
27.786000	1.000000
27.911000	1.000000
28.037000	1.000000
28.189000	1.000000
28.286000	1.000000
28.412000	1.000000
28.536000	1.000000
28.680000	1.000000
28.786000	1.000000
28.912000	1.000000
29.036000	1.000000
29.162000	1.000000
29.286000	1.000000
29.412000	1.000000
29.537000	1.000000
29.662000	1.000000
29.787000	1.000000
29.911000	1.000000
30.036000	1.000000
30.161000	1.000000
30.286000	1.000000
30.411000	1.000000
30.536000	1.000000
30.662000	1.000000
30.787000	1.000000
30.911000	1.000000
31.037000	1.000000
31.161000	1.000000
31.286000	1.000000
31.411000	1.000000
31.535000	1.000000
31.662000	1.000000
31.786000	1.000000
31.911000	1.000000
32.037000	1.000000
32.187000	1.000000
32.287000	1.000000
32.413000	1.000000
32.536000	1.000000
32.662000	1.000000
32.803000	1.000000
32.910000	1.000000
33.036000	1.000000
33.186000	1.000000
33.288000	1.000000
33.411000	1.000000
33.537000	1.000000
33.662000	1.000000
33.786000	1.000000
33.934000	1.000000
34.041000	1.000000
34.162000	1.000000
34.286000	1.000000
34.410000	1.000000
34.536000	1.000000
34.685000	1.000000
34.786000	1.000000
34.911000	1.000000
35.036000	1.000000
35.193000	1.000000
35.286000	1.000000
35.411000	1.000000
35.537000	1.000000
35.662000	1.000000
35.785000	1.000000
35.911000	1.000000
36.042000	1.000000
36.171000	1.000000
36.287000	1.000000
36.411000	1.000000
36.537000	1.000000
36.701000	1.000000
36.786000	1.000000
36.912000	1.000000
37.036000	1.000000
37.191000	1.000000
37.285000	1.000000
37.411000	1.000000
37.536000	1.000000
37.662000	1.000000
37.786000	1.000000
37.911000	1.000000
38.036000	1.000000
38.162000	1.000000
38.286000	1.000000
38.412000	1.000000
38.537000	1.000000
38.674000	1.000000
38.786000	1.000000
38.911000	1.000000
39.046000	1.000000
39.162000	1.000000
39.286000	1.000000
39.411000	1.000000
39.536000	1.000000
39.662000	1.000000
39.787000	1.000000
39.912000	1.000000
40.035000	1.000000
40.162000	1.000000
40.286000	1.000000
40.411000	1.000000
40.536000	1.000000
40.670000	1.000000
40.786000	1.000000
40.911000	1.000000
41.036000	1.000000
41.182000	1.000000
41.287000	1.000000
41.411000	1.000000
41.535000	1.000000
41.661000	1.000000
41.787000	1.000000
41.911000	1.000000
42.037000	1.000000
42.165000	1.000000
42.287000	1.000000
42.411000	1.000000
42.536000	1.000000
42.664000	1.000000
42.786000	1.000000
42.910000	1.000000
43.036000	1.000000
43.162000	1.000000
43.288000	1.000000
43.411000	1.000000
43.536000	1.000000
43.662000	1.000000
43.786000	1.000000
43.911000	1.000000
44.036000	1.000000
44.161000	1.000000
44.286000	1.000000
44.411000	1.000000
44.537000	1.000000
44.662000	1.000000
44.787000	1.000000
44.911000	1.000000
45.036000	1.000000
45.161000	1.000000
45.286000	1.000000
45.411000	1.000000
45.536000	1.000000
45.661000	1.000000
45.785000	1.000000
45.911000	1.000000
46.036000	1.000000
46.161000	1.000000
46.294000	1.000000
46.412000	1.000000
46.536000	1.000000
46.662000	1.000000
46.786000	1.000000
46.911000	1.000000
47.036000	1.000000
47.177000	1.000000
47.285000	1.000000
47.411000	1.000000
47.536000	1.000000
47.661000	1.000000
47.787000	1.000000
47.911000	1.000000
