633,-389, 235,238,0,-12227522,8,0, 121
0,0, 0,0,0,-2235977,7,0, 210
0,0, 0,0,0,-2236365,7,0, 268
0,0, 0,0,0,-2236289,7,0, 306
0,0, 0,0,0,-2236290,7,0, 329
0,0, 0,0,0,-2236321,7,0, 344
0,0, 0,0,0,-2236295,7,0, 353
0,0, 0,0,0,-2949720,7,0, 359
0,0, 0,0,0,-2236214,7,0, 362
0,0, 0,0,0,-2236108,7,0, 364
0,0, 0,0,0,-2236209,7,0, 365
0,0, 0,0,0,-2236343,7,0, 366
0,0, 0,0,0,-2236245,8,0, 507
0,0, 0,0,0,-2235904,8,0, 455
0,0, 0,0,0,-2236164,7,0, 423
0,0, 0,0,0,-2236236,7,0, 403
0,0, 0,0,0,-2236202,6,0, 391
0,0, 0,0,0,-2235789,5,0, 383
0,0, 0,0,0,-2234864,6,0, 378
8,-70, 15,0,0,-2234365,6,0, 514
14,112, 34,0,95,-2234569,4,0, 599
43,8, 84,0,0,-2234911,4,0, 651
41,0, 65,0,0,-2234897,4,0, 544
70,45, 102,0,0,-2234691,4,0, 478
40,15, 74,0,0,-2234996,3,0, 576
43,0, 79,0,0,-2234495,3,0, 637
40,14, 79,0,0,-2234525,2,0, 675
44,0, 70,0,0,-2234788,2,0, 698
30,-8, 41,0,0,-2234638,4,-5, 713
6,71, 17,0,0,-2234915,5,0, 722
0,0, 0,0,0,-2235062,3,0, 728
15,130, 28,0,0,-2234777,1,0, 731
32,21, 54,0,0,-2234832,1,0, 733
58,-57, 109,0,0,-2234385,2,-4, 595
45,-23, 71,0,0,-2234785,0,0, 510
47,-32, 60,0,0,-2234554,1,0, 457
48,16, 71,0,0,-2234718,-3,-2, 563
49,-3, 88,0,0,-2234700,-2,-3, 629
60,24, 89,0,0,-2234716,-5,0, 531
48,9, 80,0,0,-2234583,-6,-5, 470
26,-51, 42,0,0,-2234536,-6,0, 432
88,17, 89,0,0,-2234378,-4,0, 409
93,-49, 94,0,-63,-2234300,-4,0, 394
62,-33, 67,0,-61,-2234739,-5,-1, 385
18,-68, 28,0,0,-2234496,-4,0, 379
51,-24, 42,0,-60,-2234569,-5,0, 376
15,-80, 24,0,0,-2234663,-5,0, 374
21,-54, 29,0,0,-2234413,-5,0, 373
26,-38, 38,0,0,-2234716,-5,0, 511
40,-43, 47,0,-73,-2234633,-6,0, 458
16,-101, 41,0,0,-2234733,-6,0, 425
29,-61, 37,0,0,-2234765,-6,0, 404
87,-45, 82,0,-62,-2234638,-6,0, 391
0,0, 0,0,0,-2235703,-6,0, 522
3,-43, 7,0,0,-2235466,-6,0, 464
13,-70, 17,0,0,-2235137,-6,0, 428
-2,-108, 7,0,0,-2234660,-6,0, 406
2,-75, 7,0,0,-2234993,-6,0, 392
12,-60, 14,0,0,-2234845,-5,0, 384
17,-34, 15,0,0,-2234797,-6,0, 379
0,-7, 0,0,0,-2234884,-6,0, 515
14,-54, 17,0,0,-2234980,-4,0, 460
47,-130, 69,0,0,-2235013,-6,0, 426
21,-66, 23,0,-64,-2235068,-6,0, 405
22,-22, 18,0,0,-2235160,-2,0, 392
2,-48, 4,0,0,-2235111,-5,0, 384
32,73, 16,0,0,-2235218,-6,0, 518
5,-39, 7,0,0,-2235335,-4,0, 462
24,-24, 26,0,0,-2234818,-6,0, 566
24,-96, 29,0,-78,-2234789,-2,0, 492
33,-4, 33,0,0,-2234617,-4,0, 446
32,-41, 37,0,0,-2234660,-3,0, 417
65,-140, 100,0,-86,-2235025,-6,0, 538
30,-63, 32,0,-75,-2234737,-3,0, 474
41,-8, 49,0,0,-2234823,-4,0, 435
37,-5, 50,0,0,-2234812,-7,0, 550
12,-53, 15,0,0,-2234786,-6,0, 482
12,-52, 12,0,0,-2234943,-2,0, 440
0,0, 0,0,0,-2235774,-5,0, 414
5,-41, 6,0,0,-2235327,-4,0, 397
0,0, 0,0,0,-2235380,-7,0, 526
5,-53, 8,0,0,-2235346,-8,0, 467
64,-81, 77,0,0,-2234583,-5,-1, 430
47,0, 51,0,0,-2234942,-2,-1, 407
47,0, 62,0,0,-2234853,-1,0, 532
47,0, 79,0,0,-2235214,-6,-1, 610
47,0, 120,0,210,-2235069,-5,-1, 658
46,-3, 61,0,0,-2235115,-1,-1, 549
47,0, 76,0,0,-2234823,0,-1, 620
47,0, 80,0,0,-2235129,-2,0, 664
44,-12, 50,0,0,-2234799,-1,-1, 552
0,0, 0,0,0,-2235740,0,-10, 483
17,-69, 34,0,0,-2234932,-2,-1, 579
0,0, 0,0,0,-2236949,0,0, 639
0,0, 0,0,0,-2237155,0,-2, 676
0,0, 0,0,0,-2237133,0,-2, 699
0,0, 0,0,0,-2237153,0,-2, 574
0,0, 0,0,0,-2237084,0,-1, 636
0,0, 0,0,0,-2237091,0,-1, 674
0,0, 0,0,0,-2237030,0,-2, 559
0,0, 0,0,0,-2237144,0,-1, 627
0,0, 0,0,0,-2237264,0,0, 669
0,0, 0,0,0,-2237261,0,0, 695
0,0, 0,0,0,-2237230,0,0, 711
0,0, 0,0,0,-2237223,0,-1, 721
0,0, 0,0,0,-2237202,1,0, 727
0,0, 0,0,0,-2237117,0,-2, 731
0,0, 0,0,0,-2237085,0,-2, 594
0,0, 0,0,0,-2237056,0,0, 648
0,0, 0,0,0,-2237058,0,0, 542
0,0, 0,0,0,-2237174,0,0, 616
0,0, 0,0,0,-2237278,0,-1, 662
0,0, 0,0,0,-2237306,0,-1, 690
0,0, 0,0,0,-2237210,0,0, 708
0,0, 0,0,0,-2237179,0,0, 580
0,0, 0,0,0,-2237225,0,-2, 500
0,0, 0,0,0,-2237718,0,-2, 451
