20.296000	-431602080.000000	-431602080.000000	-431602080.000000	-431602080.000000	135.000000	-0.000000	135.000000
20.296000	-431602080.000000	-431602080.000000	-431602080.000000	-431602080.000000	135.000000	-0.000000	135.000000
20.327000	100943568.000000	-1.641310	1.418578	0.990293	13.278373	-1.508013	39.753929
20.343000	100943568.000000	-1.641310	1.418578	0.990293	13.278373	-1.508013	39.753929
20.374000	100943576.000000	-1.640637	1.419207	0.990143	13.560526	-1.340164	39.762562
20.405000	100943584.000000	-1.639503	1.418916	0.989186	14.017877	-1.410391	39.755119
20.421000	100943584.000000	-1.639503	1.418916	0.989186	14.017877	-1.410391	39.755119
20.452000	100943584.000000	-1.639142	1.418531	0.988724	13.434167	-1.479949	39.650505
20.467000	100943584.000000	-1.639142	1.418531	0.988724	13.434167	-1.479949	39.650505
20.499000	100943592.000000	-1.638753	1.417009	0.988182	13.565450	-1.631928	39.603775
20.530000	100943600.000000	-1.638485	1.415624	0.988378	14.230928	-1.540417	39.660187
20.545000	100943600.000000	-1.638485	1.415624	0.988378	14.230928	-1.540417	39.660187
20.576000	100943600.000000	-1.638021	1.415218	0.988558	13.709023	-1.489230	39.741081
20.592000	100943600.000000	-1.638021	1.415218	0.988558	13.709023	-1.489230	39.741081
20.623000	100943608.000000	-1.638119	1.413334	0.989679	13.572884	-1.627225	39.953362
20.654000	100943608.000000	-1.638478	1.411335	0.991502	12.928784	-1.574340	40.194908
20.670000	100943608.000000	-1.638478	1.411335	0.991502	12.928784	-1.574340	40.194908
20.701000	100943616.000000	-1.638677	1.410222	0.992560	13.313473	-1.548528	40.372444
20.717000	100943616.000000	-1.638933	1.408975	0.993745	13.517400	-1.487400	40.551353
20.748000	100943616.000000	-1.639164	1.407614	0.995254	13.759663	-1.472731	40.664555
20.779000	100943624.000000	-1.639025	1.405592	0.997720	14.847673	-1.373812	40.770187
20.794000	100943624.000000	-1.639025	1.405592	0.997720	14.847673	-1.373812	40.770187
20.825000	100943632.000000	-1.638656	1.404995	0.998831	14.593314	-1.431687	40.840008
20.841000	100943632.000000	-1.638656	1.404995	0.998831	14.593314	-1.431687	40.840008
20.872000	100943632.000000	-1.638202	1.404630	1.000330	14.725184	-1.338883	40.798222
20.903000	100943640.000000	-1.637936	1.405511	1.002603	15.216874	-1.077542	41.000526
20.919000	100943640.000000	-1.637936	1.405511	1.002603	15.216874	-1.077542	41.000526
20.950000	100943648.000000	-1.637556	1.405848	1.003233	15.660804	-0.921602	40.997856
20.966000	100943648.000000	-1.637556	1.405848	1.003233	15.660804	-0.921602	40.997856
20.997000	100943648.000000	-1.636049	1.407856	1.003603	15.046386	-0.644788	41.038311
21.028000	100943656.000000	-1.634972	1.408656	1.003231	14.970838	-0.584779	40.918484
21.043000	100943656.000000	-1.634972	1.408656	1.003231	14.970838	-0.584779	40.918484
21.075000	100943656.000000	-1.632845	1.409469	1.001054	15.844436	-0.404068	40.559437
21.090000	100943656.000000	-1.632845	1.409469	1.001054	15.844436	-0.404068	40.559437
21.121000	100943664.000000	-1.631358	1.409722	0.998524	15.672961	-0.590698	40.154537
21.152000	100943672.000000	-1.630111	1.409370	0.996220	15.329963	-1.130230	39.963711
21.168000	100943672.000000	-1.630111	1.409370	0.996220	15.329963	-1.130230	39.963711
21.199000	100943672.000000	-1.629146	1.409795	0.995436	15.348423	-1.286951	40.008919
21.215000	100943672.000000	-1.629146	1.409795	0.995436	15.348423	-1.286951	40.008919
21.246000	100943680.000000	-1.626667	1.411827	0.993733	12.842552	-1.668507	40.207561
21.277000	100943680.000000	-1.625854	1.412920	0.993715	12.683667	-1.594702	40.182983
21.292000	100943680.000000	-1.625854	1.412920	0.993715	12.683667	-1.594702	40.182983
21.324000	100943688.000000	-1.623573	1.414931	0.993564	13.372117	-1.611375	40.240784
21.339000	100943688.000000	-1.623573	1.414931	0.993564	13.372117	-1.611375	40.240784
21.370000	100943696.000000	-1.619830	1.418279	0.992969	12.189277	-1.618572	40.229706
21.401000	100943696.000000	-1.618151	1.419963	0.993157	11.961469	-1.530724	40.087730
21.417000	100943696.000000	-1.618151	1.419963	0.993157	11.961469	-1.530724	40.087730
21.448000	100943704.000000	-1.616111	1.422163	0.994783	12.477111	-1.635854	40.206970
21.479000	100943712.000000	-1.613146	1.425848	0.996634	12.106850	-1.631582	40.289391
21.495000	100943712.000000	-1.613146	1.425848	0.996634	12.106850	-1.631582	40.289391
21.526000	100943712.000000	-1.611255	1.428051	0.997417	12.243971	-1.449747	40.149796
21.541000	100943712.000000	-1.611255	1.428051	0.997417	12.243971	-1.449747	40.149796
21.573000	100943720.000000	-1.607283	1.432402	0.999413	12.086216	-1.193677	40.069427
21.604000	100943728.000000	-1.603308	1.435708	1.001496	11.110970	-1.230302	40.206310
21.619000	100943728.000000	-1.603308	1.435708	1.001496	11.110970	-1.230302	40.206310
21.650000	100943728.000000	-1.601069	1.437517	1.002447	10.487502	-1.234955	40.282066
21.666000	100943728.000000	-1.601069	1.437517	1.002447	10.487502	-1.234955	40.282066
21.697000	100943736.000000	-1.595471	1.440579	1.004325	9.893171	-1.230367	40.142311
21.728000	100943744.000000	-1.589156	1.442872	1.005361	9.600336	-1.264286	39.788689
21.744000	100943744.000000	-1.589156	1.442872	1.005361	9.600336	-1.264286	39.788689
21.775000	100943744.000000	-1.585844	1.443691	1.005586	10.160041	-1.291955	39.666557
21.791000	100943744.000000	-1.585844	1.443691	1.005586	10.160041	-1.291955	39.666557
21.822000	100943752.000000	-1.579273	1.445832	1.005879	9.791150	-1.343224	39.057919
