2.028000	1.000000
2.168000	1.000000
2.277000	1.000000
2.402000	1.000000
2.527000	1.000000
2.652000	1.000000
2.777000	1.000000
2.901000	1.000000
3.026000	1.000000
3.229000	1.000000
3.276000	1.000000
3.401000	1.000000
3.525000	1.000000
3.650000	1.000000
3.775000	1.000000
3.900000	1.000000
4.024000	1.000000
4.165000	1.000000
4.274000	1.000000
4.399000	1.000000
4.524000	1.000000
4.648000	1.000000
4.773000	1.000000
4.898000	1.000000
5.023000	1.000000
5.225000	1.000000
5.272000	1.000000
5.397000	1.000000
5.522000	1.000000
5.647000	1.000000
5.771000	1.000000
5.896000	1.000000
6.021000	1.000000
6.146000	1.000000
6.270000	1.000000
6.395000	1.000000
6.520000	1.000000
6.676000	1.000000
6.801000	1.000000
6.894000	1.000000
7.050000	1.000000
7.128000	1.000000
7.269000	1.000000
7.394000	1.000000
7.518000	1.000000
7.643000	1.000000
7.768000	1.000000
7.893000	1.000000
8.017000	1.000000
8.220000	1.000000
8.251000	1.000000
8.392000	1.000000
8.517000	1.000000
8.657000	1.000000
8.766000	1.000000
8.891000	1.000000
9.016000	1.000000
9.140000	1.000000
9.265000	1.000000
9.390000	1.000000
9.515000	1.000000
9.624000	1.000000
9.764000	1.000000
9.889000	1.000000
10.014000	1.000000
10.139000	1.000000
10.263000	1.000000
10.388000	1.000000
10.513000	1.000000
10.700000	1.000000
10.763000	1.000000
10.903000	1.000000
11.028000	1.000000
11.153000	1.000000
11.277000	1.000000
11.402000	1.000000
11.527000	1.000000
11.652000	1.000000
11.776000	1.000000
11.901000	1.000000
12.042000	1.000000
12.135000	1.000000
12.276000	1.000000
12.400000	1.000000
12.525000	1.000000
12.650000	1.000000
12.775000	1.000000
12.899000	1.000000
13.024000	1.000000
13.165000	1.000000
13.274000	1.000000
13.399000	1.000000
13.523000	1.000000
13.633000	1.000000
13.757000	1.000000
13.882000	1.000000
14.022000	1.000000
14.147000	1.000000
14.256000	1.000000
14.381000	1.000000
14.522000	1.000000
14.646000	1.000000
14.756000	1.000000
14.880000	1.000000
15.021000	1.000000
15.146000	1.000000
15.270000	1.000000
15.395000	1.000000
15.520000	1.000000
15.629000	1.000000
15.769000	1.000000
15.894000	1.000000
16.019000	1.000000
16.144000	1.000000
16.269000	1.000000
16.440000	1.000000
16.503000	1.000000
16.721000	1.000000
16.752000	1.000000
16.892000	1.000000
17.017000	1.000000
