0,0, -26,26,-235,-16290668,0,0, 736
0,0, 3,0,0,-16291174,3,0, 736
0,0, 13,106,0,-16291238,4,0, 736
-895,-2952, 2,-96,0,-16291391,0,0, 736
0,0, 11,9,0,-16291624,0,0, 736
5,-125, 6,0,0,-16291306,0,0, 736
0,0, 0,11,0,-16290916,3,0, 736
-28,-99, -34,1,-95,-16290815,1,0, 597
-26,-108, -17,0,-81,-16291042,2,0, 511
-22,-102, -22,6,-73,-16290749,2,0, 458
-15,-86, -17,1,-68,-16290559,0,0, 425
-19,-108, -19,0,-64,-16290689,1,0, 404
-14,-86, -14,2,-62,-16290383,0,0, 391
-21,-112, -21,0,-61,-16290965,1,0, 383
-21,-104, -21,0,-60,-16291003,2,0, 378
2,-39, 3,4,0,-16290548,0,0, 375
8,-62, 9,0,0,-16290348,1,0, 373
-6,-154, -5,15,-119,-16290549,1,0, 372
7,-55, 9,10,0,-16290453,1,0, 371
-2,-49, 0,0,0,-16289862,0,0, 371
-25,-103, -25,5,-59,-16290285,0,0, 371
-18,-123, -16,5,-118,-16290567,0,0, 371
-8,-124, -7,9,-118,-16290467,0,0, 371
-11,-111, -10,8,-59,-16290474,0,0, 371
-13,-69, -16,6,-51,-16290600,2,0, 324
-9,-99, -11,6,-94,-16290318,-5,0, 295
-16,-74, -16,9,-44,-16290206,-1,0, 277
-9,-85, -10,12,-85,-16290175,-1,0, 266
-11,-72, -11,7,-41,-16290057,1,0, 259
-20,-97, -21,10,-81,-16289968,1,0, 255
-13,-67, -13,6,-40,-16290208,1,0, 252
-4,-77, -4,9,-40,-16290184,1,0, 250
-8,-168, -8,20,-159,-16289965,1,0, 249
-6,-80, -5,10,-79,-16290551,0,0, 248
0,-113, 0,43,-79,-16290336,1,0, 248
-3,-75, -4,-43,-71,-16290501,2,-7, 224
-7,-60, -8,-3,-66,-16290624,2,-18, 209
-2,-75, -2,9,-64,-16290671,1,-20, 200
-6,-81, -6,12,-62,-16290522,2,-27, 194
0,-90, 0,8,-61,-16290314,2,-27, 191
-7,-84, -6,10,-60,-16290306,2,-27, 189
2,-80, 2,-16,-60,-16290137,2,-27, 188
-1,-79, 0,13,-59,-16290420,1,-29, 187
-2,-67, -2,9,-55,-16290512,2,-33, 172
0,-75, 0,8,-52,-16290818,2,-33, 163
0,-147, 0,20,-150,-16290542,3,-34, 157
0,-80, 0,10,-69,-16290702,3,-36, 145
0,-71, 0,12,-65,-16290832,3,-40, 137
0,-82, 0,9,-84,-16290627,0,-40, 132
0,-83, 0,19,-78,-16290638,3,-44, 122
1,-80, 1,4,-74,-16290537,3,-43, 116
1,-77, 1,9,-71,-16290670,5,-47, 112
-1,-69, -1,9,-67,-16290723,4,-51, 105
2,-72, 3,12,-64,-16290877,1,-54, 101
0,-73, 0,10,-75,-16291061,4,-56, 94
0,-63, 0,8,-55,-16291095,4,-60, 87
0,-62, 0,8,-65,-16291156,6,-69, 82
1,-59, 1,8,-61,-16291289,8,-72, 77
0,-57, 0,7,-56,-16291409,6,-74, 71
0,-49, 0,5,-52,-16291328,6,-85, 66
1,-139, -1,12,-105,-16291052,0,-31, 60
-8,-84, -1,6,-53,-16291678,1,0, 56
1,-5, -2,5,-43,-16291051,-6,-48, 54
-5,-88, -3,8,-67,-16291000,-3,-6, 53
-11,-145, -1,9,-66,-16291412,-15,-39, 52
-11,-156, 0,8,-57,-16291546,-21,-46, 51
5,-91, 0,4,-57,-16291137,-20,-40, 51
1,-100, 1,6,-40,-16291517,-9,-40, 51
-2,-51, 0,8,-8,-16291981,-12,-35, 51
0,0, 0,-5,0,-16292489,-8,-27, 51
0,0, 0,0,0,-16293033,-9,-27, 51
0,0, 0,0,0,-16293133,-11,-26, 51
0,0, 0,0,0,-16293278,-10,-27, 51
0,0, 0,0,0,-16293669,-10,-25, 51
0,0, 0,0,0,-16293840,-9,-26, 51
0,0, 0,0,0,-16293653,-8,-37, 51
0,0, 0,0,0,-16293393,-11,-25, 51
0,0, 0,0,0,-16293347,-12,-24, 51
0,0, 0,0,0,-16293145,-9,-24, 51
0,0, 0,0,0,-16293248,-8,-25, 51
54,66, 19,6,0,-16292515,-15,-25, 51
0,0, 0,0,0,-16293302,-14,-22, 51
0,0, 0,0,0,-16293383,-13,-27, 51
0,0, 0,0,0,-16293482,-13,-25, 51
33,0, 13,6,0,-16292550,-21,-27, 51
0,0, 0,0,0,-16292922,-16,-30, 51
0,0, 0,0,0,-16293502,-11,-26, 51
0,0, 0,0,0,-16293556,-11,-31, 51
0,0, 0,0,0,-16293509,-11,-33, 51
0,0, 0,0,0,-16293516,-13,-23, 51
