31.372000	-431602080.000000	-431602080.000000	-431602080.000000	-431602080.000000	135.000000	-0.000000	135.000000
31.388000	-431602080.000000	-431602080.000000	-431602080.000000	-431602080.000000	135.000000	-0.000000	135.000000
31.419000	82996056.000000	2.758801	0.601301	-0.628601	2.551591	18.119095	4.553175
31.435000	82996064.000000	2.759162	0.601461	-0.628530	1.980835	18.042381	4.645916
31.466000	82996064.000000	2.759713	0.601400	-0.628541	2.862591	18.219446	4.888906
31.497000	82996064.000000	2.759990	0.601054	-0.628446	2.623198	18.561062	5.146856
31.513000	82996072.000000	2.760074	0.601022	-0.628424	2.597544	18.564602	5.166340
31.544000	82996072.000000	2.760118	0.601046	-0.628439	2.745237	18.567823	5.140903
31.559000	82996080.000000	2.760149	0.600995	-0.628436	2.866916	18.563696	5.128224
31.591000	82996080.000000	2.760133	0.600968	-0.628437	2.591030	18.562777	5.143188
31.622000	82996080.000000	2.760115	0.600999	-0.628448	2.793592	18.563845	5.142861
31.637000	82996088.000000	2.759987	0.601133	-0.628470	2.918236	18.307617	5.009970
31.669000	82996088.000000	2.760053	0.601045	-0.628454	2.797114	18.564341	5.152933
31.684000	82996088.000000	2.760077	0.601064	-0.628449	2.864938	18.559891	5.144202
31.715000	82996096.000000	2.759985	0.601143	-0.628452	2.736171	18.321312	5.018083
31.747000	82996096.000000	2.760022	0.601130	-0.628440	2.770785	18.547148	5.137293
31.762000	82996096.000000	2.759943	0.601208	-0.628433	2.756817	18.566034	5.156349
31.793000	82996104.000000	2.760090	0.601273	-0.628375	3.702537	18.467258	5.079855
31.809000	82996104.000000	2.760105	0.601070	-0.628446	3.474552	18.640398	5.030256
31.840000	82996112.000000	2.760035	0.601078	-0.628468	3.377704	18.627388	5.083290
31.871000	82996112.000000	2.759873	0.601075	-0.628483	2.807942	18.652908	5.221889
31.887000	82996112.000000	2.759883	0.601090	-0.628504	2.887092	18.655827	5.206769
31.918000	82996120.000000	2.759859	0.601130	-0.628494	2.920285	18.677504	5.220479
31.934000	82996120.000000	2.759813	0.601141	-0.628520	2.939330	18.657404	5.219825
31.965000	82996128.000000	2.759802	0.601108	-0.628480	2.938360	18.634665	5.237588
31.996000	82996128.000000	2.759770	0.601137	-0.628480	3.046646	18.664612	5.231659
32.012000	82996128.000000	2.759779	0.601172	-0.628482	2.912563	18.679478	5.228265
32.043000	82996136.000000	2.759745	0.601445	-0.628450	3.047699	18.596827	5.178321
32.059000	82996136.000000	2.759763	0.601181	-0.628506	2.923210	18.656368	5.229985
32.090000	82996136.000000	2.759751	0.601142	-0.628502	3.044448	18.635244	5.232070
32.121000	82996144.000000	2.759709	0.601221	-0.628493	2.714768	18.625397	5.236663
32.137000	82996144.000000	2.759747	0.601403	-0.628431	3.259206	18.611813	5.170382
32.168000	82996144.000000	2.759749	0.601172	-0.628477	3.084015	18.642027	5.232574
32.183000	82996152.000000	2.759722	0.601438	-0.628457	3.132255	18.617758	5.184882
32.215000	82996152.000000	2.759719	0.601398	-0.628468	3.209760	18.601732	5.184084
32.246000	82996160.000000	2.759709	0.601458	-0.628472	3.143286	18.587772	5.186032
32.261000	82996160.000000	2.759689	0.601475	-0.628478	3.011094	18.598576	5.193594
32.293000	82996160.000000	2.759686	0.601239	-0.628499	2.999831	18.648518	5.253867
32.308000	82996168.000000	2.759642	0.601436	-0.628460	3.114643	18.595335	5.197544
32.339000	82996168.000000	2.759638	0.601447	-0.628486	3.257431	18.601149	5.242322
32.371000	82996176.000000	2.759632	0.601498	-0.628492	3.159278	18.581947	5.200178
32.386000	82996176.000000	2.759607	0.601452	-0.628464	2.976523	18.592636	5.208200
32.417000	82996176.000000	2.759657	0.601461	-0.628463	3.357180	18.595119	5.188910
32.433000	82996184.000000	2.759607	0.601466	-0.628469	3.142571	18.578306	5.203151
32.464000	82996184.000000	2.759635	0.601472	-0.628466	3.359010	18.591232	5.204488
