%time	0	1	2	3	4	5	6
875.908000	-431602080.000000	-431602080.000000	-431602080.000000	-431602080.000000	135.000000	-0.000000	135.000000
875.954000	14781759.000000	-2.114495	0.953668	-0.327476	-0.827613	2.625576	5.252802
876.003000	14781764.000000	-2.114487	0.953684	-0.327472	-0.861696	2.697954	5.249948
876.053000	14781770.000000	-2.114537	0.953712	-0.327487	-0.782891	2.673543	5.250184
876.103000	14781776.000000	-2.114501	0.953675	-0.327440	-0.909212	2.650984	5.236223
876.152000	14781782.000000	-2.114521	0.953639	-0.327396	-0.918005	2.670784	5.248507
876.202000	14781788.000000	-2.114490	0.953714	-0.327530	-0.925522	2.615160	5.242748
876.252000	14781794.000000	-2.114498	0.953712	-0.327441	-0.868579	2.720708	5.247338
876.303000	14781800.000000	-2.114526	0.953686	-0.327435	-0.876917	2.667235	5.253250
876.353000	14781806.000000	-2.114494	0.953677	-0.327504	-0.829179	2.640320	5.245345
876.402000	14781812.000000	-2.114523	0.953699	-0.327469	-0.868192	2.705603	5.257170
876.452000	14781818.000000	-2.114492	0.953713	-0.327441	-0.918915	2.681542	5.241807
876.502000	14781824.000000	-2.114502	0.953674	-0.327453	-0.892010	2.641265	5.241048
876.553000	14781830.000000	-2.114511	0.953719	-0.327502	-0.877205	2.594331	5.248462
876.603000	14781836.000000	-2.114504	0.953656	-0.327433	-0.913572	2.678291	5.246591
876.652000	14781842.000000	-2.114528	0.953677	-0.327440	-0.860158	2.720938	5.238774
876.702000	14781848.000000	-2.114496	0.953707	-0.327488	-0.899018	2.653507	5.238349
876.752000	14781854.000000	-2.114512	0.953682	-0.327463	-0.933767	2.632545	5.224730
876.803000	14781860.000000	-2.114506	0.953680	-0.327496	-0.844931	2.650274	5.247078
876.853000	14781866.000000	-2.114496	0.953688	-0.327465	-0.890523	2.677881	5.245244
876.981000	14781882.000000	-2.114511	0.953712	-0.327457	-0.852188	2.638897	5.243423
876.981000	14781882.000000	-2.114511	0.953712	-0.327457	-0.852188	2.638897	5.243423
877.002000	14781883.000000	-2.114520	0.953695	-0.327465	-0.808103	2.673956	5.248722
877.053000	14781890.000000	-2.114513	0.953688	-0.327492	-0.898791	2.595717	5.234412
877.103000	14781896.000000	-2.114530	0.953647	-0.327457	-0.823637	2.687594	5.242130
877.152000	14781902.000000	-2.114517	0.953713	-0.327501	-0.899051	2.653527	5.229786
877.202000	14781908.000000	-2.114502	0.953680	-0.327469	-0.854082	2.555709	5.236865
877.252000	14781914.000000	-2.114508	0.953672	-0.327462	-0.922327	2.681316	5.228353
877.303000	14781920.000000	-2.114513	0.953731	-0.327473	-0.901690	2.642519	5.234055
877.353000	14781926.000000	-2.114519	0.953699	-0.327475	-0.873022	2.642905	5.249277
877.402000	14781932.000000	-2.114503	0.953693	-0.327492	-0.892895	2.656667	5.250263
877.452000	14781938.000000	-2.114517	0.953703	-0.327457	-0.887396	2.613878	5.237288
877.502000	14781944.000000	-2.114504	0.953680	-0.327495	-0.948960	2.615710	5.220505
877.553000	14781950.000000	-2.114505	0.953713	-0.327458	-0.862687	2.694182	5.243558
877.603000	14781956.000000	-2.114515	0.953718	-0.327481	-0.896610	2.683307	5.244434
877.652000	14781962.000000	-2.114513	0.953675	-0.327464	-0.945855	2.675707	5.256787
877.702000	14781968.000000	-2.114506	0.953675	-0.327478	-0.914189	2.635258	5.241552
877.752000	14781974.000000	-2.114510	0.953679	-0.327460	-0.903985	2.611959	5.251522
877.803000	14781980.000000	-2.114508	0.953692	-0.327451	-0.878035	2.653271	5.239887
877.853000	14781986.000000	-2.114533	0.953721	-0.327535	-0.824986	2.719400	5.238891
877.902000	14781992.000000	-2.114504	0.953695	-0.327523	-0.868995	2.657264	5.253119
877.952000	14781998.000000	-2.114521	0.953677	-0.327507	-0.924048	2.629245	5.224678
878.002000	14782004.000000	-2.114498	0.953709	-0.327451	-0.898379	2.673033	5.245032
878.053000	14782010.000000	-2.114510	0.953679	-0.327448	-0.869154	2.645153	5.249262
878.103000	14782016.000000	-2.114518	0.953690	-0.327484	-0.858907	2.682888	5.233539
878.152000	14782022.000000	-2.114485	0.953671	-0.327439	-0.897829	2.566841	5.241721
878.202000	14782028.000000	-2.114513	0.953713	-0.327502	-0.864504	2.664646	5.240539
878.252000	14782034.000000	-2.114497	0.953741	-0.327547	-0.833107	2.675927	5.242576
878.303000	14782040.000000	-2.114512	0.953676	-0.327469	-0.914017	2.583427	5.233892
878.353000	14782046.000000	-2.114489	0.953688	-0.327462	-0.886465	2.610536	5.253802
878.402000	14782052.000000	-2.114534	0.953680	-0.327433	-0.857792	2.716587	5.248079
878.452000	14782058.000000	-2.114513	0.953808	-0.327488	-0.802308	2.714542	5.263646
878.502000	14782064.000000	-2.114517	0.953659	-0.327443	-0.922737	2.606453	5.244849
878.553000	14782070.000000	-2.114504	0.953664	-0.327439	-0.961494	2.649043	5.249106
878.603000	14782076.000000	-2.114497	0.953698	-0.327473	-0.908648	2.676201	5.239604
878.652000	14782082.000000	-2.114517	0.953679	-0.327439	-0.855672	2.661952	5.241034
878.702000	14782088.000000	-2.114493	0.953690	-0.327455	-0.924964	2.663235	5.248980
878.752000	14782094.000000	-2.114511	0.953641	-0.327449	-0.889830	2.571797	5.235404
878.803000	14782100.000000	-2.114504	0.953692	-0.327486	-0.911866	2.662925	5.232581
878.853000	14782106.000000	-2.114503	0.953715	-0.327458	-0.946528	2.626454	5.238201
878.902000	14782112.000000	-2.114520	0.953685	-0.327441	-0.858742	2.627242	5.246641
878.952000	14782118.000000	-2.114500	0.953676	-0.327471	-0.878959	2.703003	5.240297
879.002000	14782124.000000	-2.114512	0.953664	-0.327438	-0.888296	2.689094	5.247809
879.053000	14782130.000000	-2.114513	0.953697	-0.327455	-0.872514	2.668822	5.249528
879.103000	14782137.000000	-2.114496	0.953698	-0.327455	-0.902461	2.624785	5.232328
879.152000	14782142.000000	-2.114503	0.953682	-0.327458	-0.897229	2.634559	5.249792
879.202000	14782148.000000	-2.114494	0.953664	-0.327457	-0.861861	2.627507	5.251737
879.252000	14782154.000000	-2.114509	0.953669	-0.327452	-0.872810	2.636082	5.238263
879.303000	14782160.000000	-2.114509	0.953658	-0.327469	-0.917204	2.657959	5.247813
879.353000	14782167.000000	-2.114508	0.953687	-0.327453	-0.873623	2.714460	5.244835
879.402000	14782172.000000	-2.114504	0.953678	-0.327459	-0.878014	2.662973	5.235727
879.452000	14782178.000000	-2.114505	0.953684	-0.327467	-0.884220	2.631336	5.241705
879.502000	14782184.000000	-2.114516	0.953696	-0.327452	-0.890591	2.673410	5.258216
879.553000	14782190.000000	-2.114508	0.953663	-0.327454	-0.865524	2.703687	5.247144
879.603000	14782196.000000	-2.114514	0.953657	-0.327450	-0.922646	2.684207	5.250115
879.652000	14782202.000000	-2.114496	0.953650	-0.327460	-0.946145	2.677632	5.244667
879.702000	14782208.000000	-2.114505	0.953667	-0.327458	-0.876109	2.713380	5.245062
879.752000	14782214.000000	-2.114520	0.953650	-0.327457	-0.865706	2.667572	5.238771
879.803000	14782220.000000	-2.114503	0.953691	-0.327461	-0.867937	2.689175	5.256443
879.853000	14782227.000000	-2.114515	0.953659	-0.327443	-0.877071	2.674180	5.243917
879.902000	14782232.000000	-2.114501	0.953718	-0.327460	-0.882581	2.639133	5.248007
879.952000	14782238.000000	-2.114503	0.953692	-0.327448	-0.912000	2.701559	5.242609
880.002000	14782244.000000	-2.114508	0.953677	-0.327448	-0.874874	2.661747	5.248286
880.053000	14782251.000000	-2.114525	0.953610	-0.327453	-0.910300	2.696217	5.256079
880.103000	14782257.000000	-2.114511	0.953688	-0.327459	-0.908141	2.650275	5.247113
880.152000	14782262.000000	-2.114495	0.953664	-0.327447	-0.885032	2.652196	5.246399
880.202000	14782268.000000	-2.114497	0.953704	-0.327453	-0.831036	2.657470	5.246553
880.252000	14782274.000000	-2.114493	0.953724	-0.327468	-0.895568	2.709166	5.249158
880.303000	14782280.000000	-2.114512	0.953668	-0.327465	-0.893116	2.641784	5.260662
880.353000	14782286.000000	-2.114522	0.953683	-0.327441	-0.906958	2.613896	5.247247
880.402000	14782292.000000	-2.114485	0.953685	-0.327454	-0.970959	2.666442	5.233017
880.452000	14782298.000000	-2.114509	0.953711	-0.327464	-0.939676	2.666369	5.252587
880.502000	14782304.000000	-2.114502	0.953669	-0.327471	-0.868985	2.649175	5.250818
880.553000	14782310.000000	-2.114502	0.953705	-0.327474	-0.894202	2.641478	5.239424
880.603000	14782317.000000	-2.114501	0.953689	-0.327486	-0.858571	2.589852	5.227570
880.652000	14782322.000000	-2.114501	0.953709	-0.327491	-0.908775	2.597656	5.238065
880.702000	14782328.000000	-2.114503	0.953701	-0.327482	-0.840804	2.652500	5.239296
880.752000	14782334.000000	-2.114487	0.953682	-0.327490	-0.859208	2.580006	5.248424
880.803000	14782341.000000	-2.114499	0.953708	-0.327494	-0.827990	2.658846	5.238404
880.853000	14782347.000000	-2.114497	0.953733	-0.327501	-0.844782	2.660498	5.251864
880.902000	14782352.000000	-2.114501	0.953677	-0.327489	-0.976564	2.668807	5.226756
880.952000	14782358.000000	-2.114494	0.953704	-0.327489	-0.938056	2.699444	5.230425
881.002000	14782364.000000	-2.114496	0.953701	-0.327493	-0.895292	2.644402	5.233463
881.053000	14782370.000000	-2.114493	0.953680	-0.327493	-0.911572	2.655552	5.241617
881.103000	14782377.000000	-2.114500	0.953708	-0.327511	-0.931485	2.570136	5.245913
881.152000	14782382.000000	-2.114506	0.953649	-0.327491	-0.872176	2.623243	5.239404
881.202000	14782388.000000	-2.114497	0.953710	-0.327476	-0.868129	2.725768	5.245729
881.252000	14782394.000000	-2.114501	0.953722	-0.327492	-0.851868	2.667655	5.247284
881.303000	14782400.000000	-2.114495	0.953673	-0.327480	-0.933743	2.643468	5.234945
881.353000	14782406.000000	-2.114500	0.953679	-0.327495	-0.896606	2.693239	5.242178
881.402000	14782412.000000	-2.114503	0.953677	-0.327488	-0.869605	2.668293	5.236521
881.452000	14782418.000000	-2.114505	0.953711	-0.327445	-0.873105	2.633377	5.235175
881.502000	14782424.000000	-2.114505	0.953667	-0.327440	-0.891279	2.653325	5.244807
881.553000	14782431.000000	-2.114513	0.953691	-0.327468	-0.832877	2.664973	5.238067
881.603000	14782436.000000	-2.114505	0.953665	-0.327475	-0.851684	2.634794	5.257685
881.652000	14782442.000000	-2.114506	0.953696	-0.327446	-0.873000	2.766555	5.250375
881.702000	14782448.000000	-2.114501	0.953677	-0.327442	-0.939105	2.684627	5.240656
881.752000	14782454.000000	-2.114496	0.953693	-0.327466	-0.859249	2.689363	5.255732
881.803000	14782461.000000	-2.114497	0.953687	-0.327441	-0.889555	2.716810	5.249760
881.853000	14782467.000000	-2.114510	0.953671	-0.327443	-0.857252	2.639972	5.242725
881.902000	14782472.000000	-2.114506	0.953705	-0.327460	-0.890356	2.691207	5.244269
